100001	12345678590
1000001	22345678690
100004	21345674890
1000003	31245671890
1000003	31245627893
1000003	31245627820
5000008	51234536789
293980	09176549347
2923981	09176559347
293983	09177659347
6009629	100645318
2676480	100645318
4867725	100645318
2669224	100645318
479507	100645318
5805580	100645318
1053791	100645318
9452393	100645318
3326312	100645318
506779	100645318
459161	100645318
445234	100645318
3771105	100645318
